week_date,rates_I7496_5,rates_I7496_6,rates_I7496_17,rates_I7496_18,rates_I7496_20,rates_I7496_21,target_wacmr,rates_I7496_27,rates_I7496_28,rates_I7496_29,rates_I7496_30,rates_I7496_31,rates_I7496_32,rates_I7496_33,rates_I7496_34,rates_I7496_35,la_I7492_6,la_I7492_7,la_I7492_8,la_I7492_9,la_I7492_10,la_I7492_12,la_I7492_13,la_I7492_14,la_I7492_15,la_I7492_16,la_I7492_18,la_I7492_19,la_I7492_20,la_I7492_21,la_I7492_22,la_I7492_23,la_I7492_25,la_I7492_27,la_I7492_31,la_I7492_36,la_I7492_37,la_I7492_38,agg_I7494_5,agg_I7494_6,agg_I7494_7,cp_I7505_5,cp_I7505_6,cp_I7505_7,cp_I7505_8,tb_I7504_10_182d,tb_I7504_10_364d,tb_I7504_10_91d,tb_I7504_7_182d,tb_I7504_7_364d,tb_I7504_7_91d,tb_I7504_8_182d,tb_I7504_8_364d,tb_I7504_8_91d,tb_I7504_9_182d,tb_I7504_9_364d,tb_I7504_9_91d,repo_I7498_6,repo_I7498_7,repo_I7498_8,repo_I7498_9,repo_I7498_10,repo_I7498_11,repo_I7498_12,repo_I7498_13,repo_I7498_14,repo_I7498_15,repo_I7498_16,repo_I7498_17,gsec_I7503_6,gsec_I7503_7,gsec_I7503_8,gsec_I7503_9,gsec_I7503_10,cpi_I7500_4,cpi_I7500_5,cpi_I7500_6,cpi_I7500_9,cpi_I7500_10,cpi_I7500_11,cpi_I7500_12,nifty_into,nifty_inth,nifty_intl,nifty_intc,nifty_vol,nifty_ImpulseMACD,nifty_ImpulseHisto,nifty_ImpulseMACDCDSignal,nifty_STX,nifty_psi,nifty_TSI,nifty_TSIs,nifty_velocity,nifty_smooth_velocity,usdinr_into,usdinr_inth,usdinr_intl,usdinr_intc,usdinr_vol,usdinr_ImpulseMACD,usdinr_ImpulseHisto,usdinr_ImpulseMACDCDSignal,usdinr_STX,usdinr_psi,usdinr_TSI,usdinr_TSIs,usdinr_velocity,usdinr_smooth_velocity,target_lag1,target_lag2,target_lag4,repo_lag1,repo_lag2,repo_lag4,spread_wacmr_minus_repo,spread_msf_minus_repo,spread_cp_minus_repo
2016-04-08,4.0,21.25,6.5,6.0,7.0,7.0,6.461329,6.8536,6.9298,,7.4484,66.4698,75.8952,6.68,6.5,6.44,1695516.875,1695503.44,13.4351,478676.2831,100.7168,495.2307,389520.2853,3687.1882,22981.081,61891.7812,969044.3591,3143237.517,2253814.408,133429.2997,631415.8893,103053.6862,3023.4712,93995.0,6035.215,2320.0,19204.2333,3143237.517,385912.715341,100.2774403568,384845.0,,,,,33222.745,64882.6125,29019.18,24928.525,41413.85,49433.8725,5569.15,1957.955,41214.305,13855.5875,39716.005,23487.6,1717409.2338,13892.6648,416189.0,2147490.8987,627343.0,624814.0,65406.0,57071.0,8335.0,2387041.6948,21905.2338,954205.03,30048.0,17369.0,134583.0,208105.0,133.0,127.3,129.0,125.3,109.0,126.1,78.3,109.2,7733.14990234375,7764.4501953125,7526.7001953125,7555.2001953125,902700,-200.24522710554905,5.779175174116176,-206.0244022796652,0,7.68087641940248,-10.221421723578436,-15.14560421189547,-1.7305406302371975,6.172791544993647,66.13400268554688,66.77999877929688,65.61000061035156,66.54399871826172,0,2.084620101159345,-0.3343418615681819,2.418961962727527,0,17.97117275094533,10.937355564947604,20.831352267546084,-0.101189299806145,-0.0583100502404308,7.347238,6.909641,6.773758,6.75,6.75,6.75,-0.0386709999999999,0.5,0.9484000000000004
2016-04-15,4.0,21.25,6.5,6.0,7.0,7.0,6.44721,6.8121,,6.9022,7.4243,66.4293,75.4637,7.23,6.89,6.74,,,,,,,,,,,,,,,,,,,,,,,389575.272661,101.229137097,384845.0,15000.0,-20149.48,,,33814.13,64784.4225,31540.53,24416.96,42974.49,47711.8575,5569.15,1957.955,39214.305,13689.76,38253.555,22736.265,1724300.2338,13574.6648,431514.0,2169388.8987,612326.0,609973.0,99492.0,91041.0,8451.0,2398009.6948,21905.2338,962344.03,37372.0,1958.0,122498.0,126148.0,794.0,127.3,129.0,125.3,109.0,126.1,78.3,109.2,7577.7998046875,7864.7998046875,7516.85009765625,7850.4501953125,563600,-178.7508607518721,32.873771914303575,-211.62463266617567,0,10.04319970657948,-7.388589222794828,-14.037459213452522,74.30432526148206,19.79909828829133,66.29000091552734,66.73999786376953,66.26000213623047,66.65299987792969,0,1.9995120245108495,-0.3668039142328831,2.3663159387437327,0,23.75391289375571,9.376712118149564,19.194975103346582,-0.0678577690538265,-0.06021959400311,6.461329,7.347238,6.880257,6.5,6.75,6.75,-0.05278999999999989,0.5,0.9242999999999997
2016-04-22,4.0,21.25,6.5,6.0,7.0,7.0,6.492074,6.8121,6.9083,,7.449,66.4925,75.1033,7.22,6.98,6.72,,,,,,,,,,,,,,,,,,,,,,,404944.392875,102.0093289321,396968.0,30000.0,-13614.43,9265.0,9265.0,34744.9325,65057.0725,34593.5225,24362.0875,42640.575,47111.995,5569.15,1957.955,45214.305,12813.83,38311.545,29758.135,1720115.9102,13311.6648,424484.0,2157911.575,616850.0,615052.0,81744.0,73475.0,8269.0,2408778.6948,22136.9102,971598.03,31735.0,11920.0,138676.0,170284.0,80.0,127.3,129.0,125.3,109.0,126.1,78.3,109.2,7908.14990234375,7978.4501953125,7842.75,7899.2998046875,796900,-149.949284297325,59.077068890092846,-209.02635318741784,0,13.653394996945003,-4.791515847297813,-12.716610161144706,65.97196726439019,29.033672083511103,66.40899658203125,66.74800109863281,65.91000366210938,66.65299987792969,0,1.904727752796191,-0.3894103530921691,2.29413810588836,0,32.62436778789183,8.113832110366005,17.611954675777927,-0.064770861521734,-0.0611298475068348,6.44721,6.461329,6.909641,6.5,6.5,6.75,-0.007926000000000322,0.5,0.9489999999999998
2016-04-29,4.0,21.25,6.5,6.0,7.0,7.0,6.488915,6.8121,,6.9137,7.4409,66.5176,75.7303,7.22,6.8,6.57,1715713.648,1715698.72,14.9272,455150.7854,100.1211,42.4852,393800.7139,3460.6237,22491.4769,35255.3647,980454.0862,3151318.519,2270781.434,133320.9448,648875.0,76263.735,1500.52,68609.0,6154.215,2320.0,19757.037,3151318.519,398324.212567,100.3416427941,396968.0,45000.0,1385.57,14080.0,13780.0,34725.6425,66208.5075,36648.58,24047.5675,45129.0,49649.9375,5569.15,1957.955,48214.305,13155.64,34666.685,26166.135,1737835.9102,13137.8552,419754.0,2170727.7654,635230.0,633771.0,74540.0,66086.0,8454.0,2403895.8852,22136.9102,965075.03,21386.0,6749.0,119746.0,139991.0,47.0,127.3,129.0,125.3,109.0,126.1,78.3,109.2,7894.7998046875,7992.0,7788.7001953125,7849.7998046875,1091700,-125.25392960587214,73.4041275011241,-198.65805710699624,0,17.31356152098067,-3.0247270486113575,-11.332055430782798,40.0579520398028,31.238528074769444,66.70500183105469,66.8499984741211,65.87999725341797,66.41799926757812,0,1.805091127694638,-0.3969491617456588,2.202040289440297,0,40.73688280093344,6.4334435731452,16.015024518258965,-0.1096467958055346,-0.0708332371665747,6.492074,6.44721,7.347238,6.5,6.5,6.75,-0.011084999999999567,0.5,0.9409000000000001
2016-05-06,4.0,21.25,6.5,6.0,7.0,7.0,6.39,6.8536,6.9298,,7.4979,66.583,75.9313,6.85,6.7,6.58,1727623.601,1727608.082,15.519,500109.293,100.7204,42.4735,392577.5747,3507.3642,22469.5572,81411.603,982215.8125,3209948.706,2270028.179,133320.9448,659156.0,125218.435,2650.52,116737.0,5830.915,2320.0,19904.7239,3209948.706,393853.25879,100.7402972665,390959.0,60000.0,16385.57,14080.0,13780.0,34193.1125,64783.515,33685.575,25082.08,49030.5775,46373.5475,5569.15,1957.955,40794.265,12650.94,38195.1,33439.4925,1749744.9102,13196.8552,418554.0,2181495.7654,615224.0,612616.0,107622.0,99491.0,8131.0,2403141.8852,22136.9102,966629.03,29006.0,1234.0,110563.0,158891.0,40.0,128.6,130.3,126.6,110.4,128.8,81.3,109.8,7822.7001953125,7890.25,7678.35009765625,7733.4501953125,881200,-111.42488818533911,73.71693992818615,-185.1418281135253,0,22.56885360930079,-2.3724519883002246,-10.052112081856716,7.045532229272465,26.39992890567005,66.37100219726562,66.72000122070312,66.12999725341797,66.59400177001953,0,1.7248179703096724,-0.3819849995361277,2.1068029698458,0,50.79320124163392,5.478377931067205,14.509789291517285,-0.0437502004163293,-0.0654166298165257,6.488915,6.492074,6.461329,6.5,6.5,6.5,-0.11000000000000032,0.5,0.9978999999999996
2016-05-13,4.0,21.25,6.5,6.0,7.0,7.0,6.512501,6.8536,,6.948,7.46,66.7609,75.7202,6.65,6.71,6.61,1722950.397,1722934.573,15.8244,492946.885,100.651,1611.4226,403017.3903,3464.2688,22591.0199,62162.1324,1004681.351,3220578.633,2289691.041,133320.9448,659226.0,116029.365,2622.35,108016.0,5391.015,2320.0,19990.682,3220578.633,392590.0,100.417179295,390959.0,75000.0,25385.57,24355.0,18470.03,36416.43,68179.4225,34690.6775,24966.67,48360.0325,45208.005,5569.15,1957.955,45094.1125,10524.325,35468.43,34833.4725,1745070.9102,13070.8552,429073.0,2187214.7654,616665.0,615654.0,114564.0,106873.0,7691.0,2422804.8852,22136.9102,988956.03,26000.0,1144.0,167035.0,149529.0,,128.6,130.3,126.6,110.4,128.8,81.3,109.8,7755.25,7916.0498046875,7753.5498046875,7814.89990234375,868900,-93.93615994407264,75.2600639922733,-169.19622393634594,0,29.875935664221277,-1.2574083845197954,-8.795725839380014,29.444619900847233,27.008867104705487,66.72200012207031,66.98999786376953,66.43000030517578,66.9000015258789,0,1.6723387826105096,-0.3407839280158224,2.013122710626332,0,62.29857246411132,5.457643673225901,13.216625631761373,0.0323020926529467,-0.0458728853226312,6.39,6.488915,6.44721,6.5,6.5,6.5,0.012501000000000317,0.5,0.96
2016-05-20,4.0,21.25,6.5,6.0,7.0,7.0,6.437074,6.8536,6.9513,,7.4901,67.4076,75.5437,6.59,6.44,6.42,1711093.693,1711079.292,14.401,499602.6463,100.3845,42.4684,383947.893,3373.4404,22398.1457,89740.3144,995707.6139,3206403.953,2273984.792,133320.9448,674828.0,101577.375,556.16,95740.0,5281.215,2320.0,20372.9289,3206403.953,403030.0,102.9282569388,391564.0,90000.0,40385.57,24355.0,18470.03,34686.68,67014.26,34380.875,24110.53,45940.6425,47325.26,5569.15,1957.955,49094.1125,13070.215,39052.9825,42031.015,1733455.5697,13302.8552,409720.0,2156478.4249,630133.0,629619.0,76604.0,69023.0,7581.0,2407098.8852,22375.5697,979733.03,31445.0,1085.0,147035.0,176860.0,87.0,128.6,130.3,126.6,110.4,128.8,81.3,109.8,7831.2001953125,7940.10009765625,7735.75,7749.7001953125,872400,-79.43840462512435,72.50140729448484,-151.93981191960918,0,40.121889703232625,-0.804619161212254,-7.654139171070334,8.164816033846794,23.24005689053375,66.88099670410156,67.61000061035156,66.4800033569336,67.4229965209961,0,1.646431598854548,-0.2826721559237672,1.9291037547783152,0,74.81926821946843,6.769379620694863,12.2955904873233,0.1393179889954972,-0.0088347104590055,6.512501,6.39,6.492074,6.5,6.5,6.5,-0.06292600000000004,0.5,0.9901
2016-05-27,4.0,21.25,6.5,6.0,7.0,7.0,6.424398,6.2735,,6.4686,6.6692,67.0613,75.0885,6.35,6.44,6.32,1713869.603,1713855.194,14.4094,504798.1255,100.5699,42.5074,391453.0108,3421.627,22506.1497,87274.2606,1012965.108,3231632.837,2299775.33,136616.6369,689816.0,82182.875,679.86,69599.0,4430.015,2320.0,20921.3266,3231632.837,383960.0,98.0580441511,391564.0,105000.0,55385.57,32605.0,26720.03,35938.65,69713.8175,35551.0,23533.0,46439.0,46743.0,9569.15,1957.955,45915.385,12393.76,35854.925,42225.0,1736231.5697,13445.8552,417381.0,2167058.4249,698023.0,697386.0,7037.0,307.0,6730.0,2436185.8852,22375.5697,996563.03,22404.0,6029.0,151087.0,157607.0,,128.6,130.3,126.6,110.4,128.8,81.3,109.8,7813.9501953125,8164.2001953125,7715.7998046875,8156.64990234375,1020400,-42.80873348778823,89.29316716515243,-132.10190065294066,0,54.02623461314252,2.4805889474464395,-6.206320868425081,100.89805148416424,38.77165580925985,67.4540023803711,67.77999877929688,66.83000183105469,67.02400207519531,0,1.6175165472664474,-0.2334148089454844,1.850931356211932,0,88.00810080379011,6.675419318828182,11.492708891823998,0.0072891060232259,-0.0056099471625592,6.437074,6.512501,6.488915,6.5,6.5,6.5,-0.07560199999999995,0.5,0.16920000000000002
2016-06-03,4.0,21.25,6.5,6.0,7.0,7.0,6.338464,6.8536,6.9513,,7.4857,67.2415,74.9944,6.16,6.34,6.19,1726291.111,1726274.11,17.0012,508138.7346,100.4348,42.4535,386091.2379,3487.3608,22460.0594,95957.1882,992667.7613,3227097.607,2279339.242,136616.6369,689821.0,97780.5023,2620.4873,87550.0,5390.015,2320.0,21219.5754,3227097.607,391466.0,100.6106556324,389090.0,120000.0,70385.57,32605.0,26720.025,33415.395,66284.5125,32479.02,23786.1125,42992.385,42667.86,9569.15,1957.0,54916.6,14662.5375,42727.8375,50324.7375,1748649.5697,13357.4529,412038.0,2174045.0227,694653.0,692076.0,17180.0,9490.0,7690.0,2415750.4829,22375.5697,975914.03,22504.0,1288.0,122810.0,172935.0,87.0,130.1,131.9,128.1,111.7,132.0,85.2,110.0,8166.5,8262.0,8134.2998046875,8220.7998046875,1473500,0.0,109.08972088921564,-109.08972088921564,0,62.90823806801099,5.529323774062419,-4.529800205212581,84.60568946608636,47.93846254062515,67.13300323486328,67.50499725341797,66.7699966430664,66.99199676513672,0,1.5807151230899308,-0.2010372133869726,1.7817523364769037,0,90.71163064962572,6.504269287254714,10.780074662599814,0.0128955421201558,-0.0019088493060162,6.424398,6.437074,6.39,6.5,6.5,6.5,-0.1615359999999999,0.5,0.9856999999999996
2016-06-10,4.0,21.25,6.5,6.0,7.0,7.0,6.339623,6.8121,,6.948,7.4838,66.7948,75.4714,6.29,6.47,6.29,1722859.998,1722843.244,16.7544,500363.8569,100.2988,42.5085,392078.4798,3467.7309,22554.6817,82120.1572,1009140.509,3232364.364,2295833.051,136616.6369,689891.0,85851.015,448.0,79948.0,5455.015,2320.0,21851.7976,3232364.364,386146.0,99.2433627181,389090.0,135000.0,79386.0,32605.0,26720.02,34786.5425,68085.1875,30125.31,23785.31,45196.285,39290.0,9569.15,1957.0,54416.6,13282.91,38723.2625,57011.0,1745218.5697,13286.4529,418100.0,2176605.0227,640801.0,640396.0,73209.0,65454.0,7755.0,2432244.4829,22375.5697,992025.03,18748.0,5746.0,157396.0,166523.0,36.0,130.1,131.9,128.1,111.7,132.0,85.2,110.0,8228.75,8294.9501953125,8162.85009765625,8170.0498046875,944900,0.0,86.84025121082131,-86.84025121082131,0,73.08556017485061,7.589821029970434,-2.798425743043579,50.44516127318862,48.43980228713785,66.8010025024414,67.177001953125,66.37000274658203,66.94499969482422,0,1.5237257090355598,-0.1957050283164787,1.7194307373520386,0,93.6938266969626,6.220584788263805,10.1287189662661,0.0113804182687124,0.0007490042089295,6.338464,6.424398,6.512501,6.5,6.5,6.5,-0.16037700000000044,0.5,0.9837999999999996
2016-06-17,4.0,21.25,6.5,6.0,7.0,7.0,6.368256,6.7706,6.9083,,7.4943,67.1682,75.4568,6.43,6.58,6.4,1710520.119,1710503.238,16.881,524633.8418,100.3712,42.4649,394021.1299,3419.9548,22587.7583,104462.1627,1017853.891,3253007.853,2302258.711,136616.6369,700774.0,89028.765,1059.6,82743.0,5226.165,2320.0,22009.0,3253007.853,392135.4916,100.4141913049,390518.0,150000.0,94385.57,47480.0,41595.025,34049.5025,66865.9925,32173.8125,22416.0775,41676.48,39068.375,9569.15,2517.0,58916.6,15389.1825,43460.905,64683.28,1733107.5034,13254.4529,420029.0,2166390.9564,660458.0,659441.0,45162.0,37636.0,7526.0,2438669.4829,22604.5034,1000503.03,27479.0,852.0,132203.0,158350.0,67.0,130.1,131.9,128.1,111.7,132.0,85.2,110.0,8102.25,8213.2001953125,8063.89990234375,8170.2001953125,840800,0.0,66.9790444606133,-66.9790444606133,0,85.28333364052136,9.27098378059708,-1.074224382523485,41.074510733097505,46.96674397632979,67.15299987792969,67.62000274658203,66.88999938964844,67.06600189208984,0,1.4950320718670156,-0.1683453374134857,1.6633774092805014,0,96.04118636198557,6.315275860134806,9.583941379675917,0.0413234975444104,0.0088639028760257,6.339623,6.338464,6.437074,6.5,6.5,6.5,-0.1317440000000003,0.5,0.9943
2016-06-24,4.0,21.25,6.5,6.0,7.0,7.0,6.32732,6.7706,,6.9022,7.5467,68.0144,75.1015,6.35,6.32,6.12,1707719.979,1707706.355,13.6237,509140.1351,100.6046,42.4778,406997.5104,3633.28,23117.2926,75248.9697,1019910.314,3236770.427,2298584.876,139130.3986,703341.0,54163.94,31.41,49426.0,4706.53,2320.0,39231.0,3236770.427,394076.213099,100.9111521361,390518.0,150000.0,94385.57,47480.0,41595.03,33107.87,65283.6825,28163.335,23622.0825,46486.83,33319.34,9569.15,2517.0,66616.6,15158.7925,40162.865,66938.2075,1730310.5034,14728.4529,433748.0,2178786.9564,697034.0,697045.0,6964.0,-43.0,7007.0,2437508.4829,22604.5034,985324.03,21370.0,8721.0,182531.0,177151.0,116.0,130.1,131.9,128.1,111.7,132.0,85.2,110.0,8115.75,8285.599609375,7927.0498046875,8088.60009765625,893400,0.0,50.318012872021626,-50.318012872021626,0,99.66584694588678,9.985147154843746,0.505685837100405,14.173280679920436,40.40805131704792,67.54299926757812,68.2030029296875,67.05000305175781,67.87699890136719,0,1.5049070201335155,-0.1140458632955774,1.618952883429093,0,98.607379031533,8.634472366617262,9.448302949238965,0.2208953296344468,0.0512701882277099,6.368256,6.339623,6.424398,6.5,6.5,6.5,-0.17267999999999972,0.5,1.0467000000000004
2016-07-01,4.0,21.25,6.5,6.0,7.0,7.0,6.30317,6.7292,6.8225,,7.4271,67.441,74.7449,6.41,6.38,6.21,1730953.099,1730938.476,14.6234,499491.2841,100.4207,42.4685,388445.5867,3473.2991,22826.2029,84603.3062,989391.0,3219835.099,2290890.139,139130.3986,702816.0,68509.8702,2513.0902,61102.0,4029.78,2320.0,16169.0,3219835.099,407053.056736,104.3300440938,390159.0,180000.0,124385.57,54780.0,48895.03,30391.2,66056.465,21330.25,23943.1575,43701.0,29773.495,9569.15,2517.0,64719.93,17551.8925,42183.05,77294.435,1753542.50343416,13464.452936637,414745.0,2181751.9563708,706180.0,703710.0,977.0,-5353.0,6330.0,2429813.48293664,22604.50343416,977823.03,25733.0,1977.0,122058.0,186063.0,884.0,131.1,133.0,129.0,111.8,131.8,84.7,110.3,8039.35009765625,8356.75,8039.35009765625,8328.349609375,924800,0.0,36.40090958248028,-36.40090958248028,0,98.05412077819608,12.207015867868524,2.177304412924422,69.42558318901615,46.21155769144157,67.91999816894531,67.98999786376953,67.05999755859375,67.18199920654297,0,1.4819050695227816,-0.1011382518872163,1.583043321409998,0,99.88708255981516,8.261069999558327,9.278698242141733,-0.0059434686350481,0.0398274568551583,6.32732,6.368256,6.338464,6.5,6.5,6.5,-0.19683000000000028,0.5,0.9271000000000003
2016-07-08,4.0,21.25,6.5,6.0,7.0,7.0,6.308758,6.6048,,6.8106,7.4732,67.4584,74.7169,6.4,6.34,6.09,1728850.933,1728835.521,15.4117,491941.8021,100.976,42.4582,398169.6128,3515.3483,22799.9253,67313.4815,985189.0,3205979.933,2287920.416,139130.3986,702886.0,57307.99,1259.21,42532.0,4871.78,2320.0,16416.0,3205979.933,388499.912813,99.5747663934,390159.0,180000.0,111255.72,54780.0,48895.03,29245.15,66798.825,18154.6325,24959.485,47154.11,28613.44,9569.15,2517.0,63119.93,17796.0775,38082.58,81736.33,1751439.50343416,13725.452936637,424485.0,2189649.9563708,712932.0,711715.0,797.0,-6375.0,7172.0,2426843.48293664,22604.50343416,973527.03,20776.0,6270.0,170608.0,167211.0,96.0,131.1,133.0,129.0,111.8,131.8,84.7,110.3,8376.75,8398.4501953125,8287.5498046875,8323.2001953125,586600,0.0,24.020366450775935,-24.020366450775935,0,96.69616478859618,13.970342678803467,3.8620241651928575,49.18585313679919,46.806416780513096,67.23699951171875,67.58999633789062,66.80000305175781,67.13200378417969,0,1.4417131837519008,-0.109874050262789,1.55158723401469,0,100.0,7.802917013049452,9.067872352271406,-0.0003679622469704,0.0317883730347325,6.30317,6.32732,6.339623,6.5,6.5,6.5,-0.1912419999999999,0.5,0.9732000000000003
2016-07-15,4.0,21.0,6.5,6.0,7.0,7.0,6.360484,6.5634,6.7154,,7.3093,67.0655,74.6037,6.44,6.26,6.1,1713585.118,1713572.349,12.7687,486024.8941,100.3131,42.4858,386742.3685,3437.5741,22891.7899,72810.3628,983562.0,3183171.118,2285776.422,139130.3986,702956.0,36550.87,1297.09,29968.0,5285.78,2320.0,16437.0,3183171.118,398224.527389,101.679453025,391647.0,195000.0,126255.72,67255.0,59911.71,28614.395,61740.18,16023.795,26429.9925,51770.245,25327.68,9569.15,2517.0,68119.93,16956.325,38522.34,87352.935,1736364.47469676,13592.452936637,413072.0,2163028.9276334,699623.0,698368.0,-12270.0,-19856.0,7586.0,2424700.48293664,22792.47469676,971817.03,33341.0,1396.0,136260.0,188883.0,36.0,131.1,133.0,129.0,111.8,131.8,84.7,110.3,8413.349609375,8594.7998046875,8407.0498046875,8541.400390625,904500,0.0,13.583015345878971,-13.583015345878971,0,85.63918074397871,16.869524783203428,5.7202385391943675,89.39863133150486,55.324859690711456,67.1449966430664,67.20999908447266,66.63999938964844,67.13300323486328,0,1.392292187146225,-0.1281787584835443,1.5204709456297694,0,100.0,7.433672311718926,8.834415203621052,0.0035330297717709,0.0261373043821402,6.308758,6.30317,6.368256,6.5,6.5,6.5,-0.13951600000000042,0.5,0.8093000000000004
2016-07-22,4.0,21.0,6.5,6.0,7.0,7.0,6.38,6.5634,,6.7421,7.2795,67.1355,74.0303,6.35,6.23,6.08,1701128.629,1701111.0,12.4216,501750.019,100.9538,42.4632,402534.7988,3560.9018,23005.4416,72505.4598,990935.0,3193811.629,2301302.279,139129.7537,703027.0,32605.62,1230.09,26116.0,5259.53,2320.0,15428.0,3193811.629,386783.190307,98.7581138901,391647.0,210000.0,141255.72,67255.0,59911.71,27889.295,67023.0175,16854.3675,30779.0425,50220.1475,23975.325,9569.15,2517.0,64519.93,13302.155,34789.6,88199.7175,1723908.47469676,14486.452936637,429101.0,2167495.9276334,703174.0,701986.0,-18387.0,-25946.0,7559.0,2440225.48293664,22792.47469676,980309.03,23195.0,9725.0,187279.0,170490.0,20.0,131.1,133.0,129.0,111.8,131.8,84.7,110.3,8564.0498046875,8587.099609375,8476.7001953125,8541.2001953125,785700,22.432819969052616,24.696810360023036,-2.263990390970422,0,74.8452514044358,19.224426288078934,7.649408217606449,65.22413741634497,57.30471523583817,67.13500213623047,67.47000122070312,66.9800033569336,67.14600372314453,0,1.3589649345053658,-0.1295652706411612,1.488530205146527,0,100.0,7.166070344627532,8.596080223764835,0.006415401093258,0.0221929237243638,6.360484,6.308758,6.32732,6.5,6.5,6.5,-0.1200000000000001,0.5,0.7794999999999996
2016-07-29,4.0,21.0,6.5,6.0,7.0,7.0,6.393004,6.5634,6.694,,7.2655,67.034,74.2737,6.35,6.24,6.03,1710640.638,1710629.002,11.6363,531855.1087,100.3906,42.4581,400584.4576,3445.3929,23290.1927,104392.2167,995616.0,3238112.0,2289199.891,144690.2046,713702.0,72646.3506,1175.8206,24874.0,4566.53,2320.0,15553.0,3238112.0,402575.49629,102.1632977178,394051.0,225000.0,156255.72,76405.0,69061.71,27069.6655,65007.538,14986.6125,31030.2245,53299.163,22810.349,9569.15,2517.0,66269.93,13870.6025,33724.234,91222.4485,1733421.47469676,13952.452936637,427320.0,2174693.9276334,756904.0,755770.0,-53869.0,-60735.0,6866.0,2433684.48293664,22792.47469676,984818.03,24448.0,10659.0,126210.0,157886.0,,131.1,133.0,129.0,111.8,131.8,84.7,110.3,8519.9501953125,8674.7001953125,8517.2001953125,8638.5,879400,70.09901594800158,59.81770084610647,10.281315101895112,0,59.61295604370906,21.792282546907742,9.66981883607806,74.41662599224158,60.72709738711885,67.40699768066406,67.41600036621094,66.5999984741211,66.64800262451172,0,1.292106973398191,-0.1602666124296408,1.4523735858278315,0,100.0,5.265226192224376,8.120243933544769,-0.1111841354731848,-0.0044824881151459,6.38,6.360484,6.30317,6.5,6.5,6.5,-0.10699599999999965,0.5,0.7655000000000003
2016-08-05,4.0,21.0,6.5,6.0,7.0,7.0,6.373859,6.5634,,6.685,7.2012,66.8141,74.451,6.47,6.29,6.05,1723124.699,1723110.082,14.6164,541276.1776,100.3487,42.478,390889.4606,3422.7506,23191.0012,123630.1386,930248.0,3194647.699,2290076.603,144690.2046,724441.0,17085.73,3001.2,9000.0,5084.53,2320.0,16035.0,3194647.699,400628.272956,101.6691425617,394051.0,240000.0,171255.72,76405.0,69061.71,24480.8555,63216.688,17952.693,34888.552,56260.213,22774.9075,10569.15,2517.0,67772.97,12601.085,32554.034,88178.7695,1745902.47469676,13987.452936637,417503.0,2177392.9276334,645518.0,642559.0,-6367.0,-13751.0,7384.0,2434560.48293664,22792.47469676,919111.03,27587.0,1663.0,160957.0,160255.0,42.0,131.1,133.5,128.4,111.2,131.4,81.1,110.2,8654.2998046875,8711.2998046875,8518.150390625,8683.150390625,843400,114.49695157038332,91.49375296066783,23.003198609715483,0,45.331169659098194,24.19551805323393,11.744918724243185,68.15325975952372,62.212329861599834,66.7509994506836,67.00299835205078,66.52999877929688,66.83499908447266,0,1.228845558304016,-0.1844314092142696,1.4132769675182857,0,100.0,4.277750698922681,7.571316328598757,-0.03420004294431,-0.0104259990809787,6.393004,6.38,6.308758,6.5,6.5,6.5,-0.12614099999999961,0.5,0.7012
2016-08-12,4.0,21.0,6.5,6.0,7.0,7.0,6.44667,6.5634,6.6511,,7.1051,66.8252,74.4633,6.64,6.34,6.2,1721962.374,1721949.071,13.3028,542351.9883,100.4283,42.4713,388796.4972,3443.5738,23242.7312,126726.2863,943269.0,3207583.374,2302285.357,144690.2046,724506.0,17723.8043,2718.2743,10214.0,4791.53,2320.0,16056.0,3207583.374,390930.805143,99.3339647983,393552.0,255000.0,186255.72,89980.0,82336.71,24545.9755,59708.0235,17018.7685,33941.832,59531.9675,19888.7335,10569.15,2517.0,63072.97,13482.685,33790.944,89387.968,1744920.31902626,13998.452936637,415484.0,2174402.7719629,693134.0,690458.0,-56399.0,-63491.0,7092.0,2446770.48293664,22971.31902626,932074.03,20033.0,16905.0,185562.0,275173.0,69.0,131.1,133.5,128.4,111.2,131.4,81.1,110.2,8712.849609375,8728.349609375,8540.0498046875,8592.150390625,735500,151.43475523635607,111.60547271148992,39.82928252486616,0,34.305474654968954,25.2257807474359,13.670756156127858,32.34906769256134,56.23967742779214,66.79900360107422,66.96800231933594,66.6050033569336,66.89959716796875,0,1.1733771164983438,-0.2009722296269178,1.3743493461252616,0,100.0,3.666461240538256,7.013479887447256,-0.0179630796838596,-0.0119334152015549,6.373859,6.393004,6.360484,6.5,6.5,6.5,-0.05332999999999988,0.5,0.6051000000000002
